timestamp_ms,target_rpm,raw_encoder_count,raw_speed,filtered_speed,error_rpm,pi_output,pwm_duty,current,system_state,fault_flags,disturbance_active,applied_force_n,torque_nm,run_id
6130,150.0,22918,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,3
6140,150.0,22955,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
6150,150.0,22993,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
6160,150.0,23031,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
6170,150.0,23068,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
6180,150.0,23105,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6190,150.0,23142,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
6200,150.0,23180,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
6210,150.0,23217,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6220,150.0,23255,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6230,150.0,23292,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6240,150.0,23330,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
6250,150.0,23367,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6260,150.0,23405,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
6270,150.0,23442,148.4,149.73,0.27,27.99,27.99,0.266,3,0,1,1.0,0.01,3
6280,150.0,23479,148.4,149.73,0.27,28.24,28.24,0.269,3,0,1,1.0,0.01,3
6290,150.0,23516,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
6300,150.0,23554,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
6310,150.0,23591,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6320,150.0,23629,152.41,151.07,-1.07,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6330,150.0,23666,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6340,150.0,23704,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
6350,150.0,23741,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6360,150.0,23778,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6370,150.0,23816,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6380,150.0,23853,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6390,150.0,23891,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
6400,150.0,23928,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6410,150.0,23965,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6420,150.0,24003,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6430,150.0,24040,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6440,150.0,24078,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
6450,150.0,24115,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6460,150.0,24152,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6470,150.0,24190,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6480,150.0,24227,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6490,150.0,24265,152.41,151.07,-1.07,25.87,25.87,0.239,3,0,1,1.0,0.01,3
6500,150.0,24302,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6510,150.0,24339,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6520,150.0,24377,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6530,150.0,24414,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6540,150.0,24452,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
6550,150.0,24489,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6560,150.0,24526,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6570,150.0,24564,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6580,150.0,24601,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6590,150.0,24639,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
6600,150.0,24676,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6610,150.0,24713,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6620,150.0,24751,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6630,150.0,24788,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6640,150.0,24826,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
6650,150.0,24863,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6660,150.0,24900,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6670,150.0,24938,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6680,150.0,24975,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6690,150.0,25013,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
6700,150.0,25050,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6710,150.0,25087,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6720,150.0,25125,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6730,150.0,25162,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6740,150.0,25200,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
6750,150.0,25237,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6760,150.0,25274,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6770,150.0,25312,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6780,150.0,25349,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6790,150.0,25387,152.41,151.07,-1.07,25.87,25.87,0.24,3,0,1,1.0,0.01,3
6800,150.0,25424,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6810,150.0,25461,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6820,150.0,25499,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6830,150.0,25536,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6840,150.0,25573,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,3
6850,150.0,25611,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
6860,150.0,25649,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
6870,150.0,25686,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
6880,150.0,25723,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6890,150.0,25761,152.41,149.73,0.27,25.87,25.87,0.24,3,0,1,1.0,0.01,3
6900,150.0,25798,148.4,149.73,0.27,28.11,28.11,0.267,3,0,1,1.0,0.01,3
6910,150.0,25835,148.4,149.73,0.27,28.36,28.36,0.27,3,0,1,1.0,0.01,3
6920,150.0,25873,152.41,149.73,0.27,25.99,25.99,0.241,3,0,1,1.0,0.01,3
6930,150.0,25910,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6940,150.0,25947,148.4,149.73,0.27,28.48,28.48,0.271,3,0,1,1.0,0.01,3
6950,150.0,25985,152.41,149.73,0.27,26.11,26.11,0.242,3,0,1,1.0,0.01,3
6960,150.0,26023,152.41,151.07,-1.07,25.75,25.75,0.238,3,0,1,1.0,0.01,3
6970,150.0,26060,148.4,151.07,-1.07,27.99,27.99,0.266,3,0,1,1.0,0.01,3
6980,150.0,26097,148.4,149.73,0.27,28.24,28.24,0.268,3,0,1,1.0,0.01,3
6990,150.0,26134,148.4,148.4,1.6,28.48,28.48,0.271,3,0,1,1.0,0.01,3
7000,150.0,26172,152.41,149.73,0.27,26.11,26.11,0.242,3,0,2,0.0,0.0,3
7010,150.0,26214,168.45,156.42,-6.42,15.32,15.32,0.104,3,0,2,0.0,0.0,3
7020,150.0,26258,176.47,165.78,-15.78,7.34,7.34,0.006,3,0,2,0.0,0.0,3
7030,150.0,26301,172.46,172.46,-22.46,5.98,5.98,-0.009,3,0,2,0.0,0.0,3
7040,150.0,26343,168.45,172.46,-22.46,5.21,5.21,-0.016,3,0,2,0.0,0.0,3
7050,150.0,26383,160.43,167.11,-17.11,7.66,7.66,0.015,3,0,2,0.0,0.0,3
7060,150.0,26423,160.43,163.1,-13.1,6.1,6.1,-0.003,3,0,2,0.0,0.0,3
7070,150.0,26463,160.43,160.43,-10.43,4.53,4.53,-0.02,3,0,2,0.0,0.0,3
7080,150.0,26501,152.41,157.75,-7.75,8.18,8.18,0.026,3,0,2,0.0,0.0,3
7090,150.0,26539,152.41,155.08,-5.08,7.82,7.82,0.022,3,0,2,0.0,0.0,3
7100,150.0,26576,148.4,151.07,-1.07,10.07,10.07,0.05,3,0,2,0.0,0.0,3
7110,150.0,26614,152.41,151.07,-1.07,7.7,7.7,0.021,3,0,2,0.0,0.0,3
7120,150.0,26652,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7130,150.0,26689,148.4,151.07,-1.07,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7140,150.0,26726,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7150,150.0,26764,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7160,150.0,26801,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7170,150.0,26839,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7180,150.0,26876,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7190,150.0,26913,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7200,150.0,26951,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7210,150.0,26988,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7220,150.0,27026,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7230,150.0,27063,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7240,150.0,27100,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7250,150.0,27138,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7260,150.0,27175,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7270,150.0,27213,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7280,150.0,27250,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7290,150.0,27287,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7300,150.0,27325,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7310,150.0,27362,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7320,150.0,27399,148.4,149.73,0.27,9.95,9.95,0.048,3,0,2,0.0,0.0,3
7330,150.0,27437,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
7340,150.0,27475,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
7350,150.0,27512,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,3
7360,150.0,27549,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7370,150.0,27586,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
7380,150.0,27624,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
7390,150.0,27662,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
7400,150.0,27699,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,3
7410,150.0,27736,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7420,150.0,27773,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
7430,150.0,27811,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
7440,150.0,27849,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
7450,150.0,27886,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,3
7460,150.0,27923,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7470,150.0,27960,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
7480,150.0,27998,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
7490,150.0,28035,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7500,150.0,28073,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7510,150.0,28110,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7520,150.0,28148,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7530,150.0,28185,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7540,150.0,28222,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7550,150.0,28260,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7560,150.0,28297,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7570,150.0,28335,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7580,150.0,28372,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7590,150.0,28409,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7600,150.0,28447,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7610,150.0,28484,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7620,150.0,28522,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7630,150.0,28559,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7640,150.0,28596,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7650,150.0,28634,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7660,150.0,28671,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7670,150.0,28709,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7680,150.0,28746,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7690,150.0,28783,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7700,150.0,28821,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7710,150.0,28858,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7720,150.0,28895,148.4,149.73,0.27,9.95,9.95,0.049,3,0,2,0.0,0.0,3
7730,150.0,28933,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
7740,150.0,28971,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
7750,150.0,29008,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,3
7760,150.0,29045,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7770,150.0,29082,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
7780,150.0,29120,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
7790,150.0,29158,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
7800,150.0,29195,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,3
7810,150.0,29232,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7820,150.0,29269,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
7830,150.0,29307,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
7840,150.0,29344,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7850,150.0,29382,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7860,150.0,29419,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7870,150.0,29457,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7880,150.0,29494,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7890,150.0,29532,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
7900,150.0,29568,144.39,148.4,1.6,12.07,12.07,0.075,3,0,2,0.0,0.0,3
7910,150.0,29606,152.41,149.73,0.27,7.7,7.7,0.021,3,0,2,0.0,0.0,3
7920,150.0,29644,152.41,149.73,0.27,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7930,150.0,29681,148.4,151.07,-1.07,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7940,150.0,29718,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
7950,150.0,29756,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
7960,150.0,29793,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
7970,150.0,29831,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
7980,150.0,29868,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
7990,150.0,29905,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8000,150.0,29943,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8010,150.0,29980,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8020,150.0,30018,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
8030,150.0,30055,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
8040,150.0,30092,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8050,150.0,30130,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8060,150.0,30167,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8070,150.0,30205,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
8080,150.0,30242,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
8090,150.0,30279,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8100,150.0,30317,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8110,150.0,30354,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8120,150.0,30391,148.4,149.73,0.27,9.95,9.95,0.049,3,0,2,0.0,0.0,3
8130,150.0,30429,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
8140,150.0,30467,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
8150,150.0,30504,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,3
8160,150.0,30541,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8170,150.0,30578,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
8180,150.0,30616,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
8190,150.0,30653,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8200,150.0,30691,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8210,150.0,30728,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8220,150.0,30766,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
8230,150.0,30803,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
8240,150.0,30841,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
8250,150.0,30878,148.4,149.73,0.27,9.47,9.47,0.044,3,0,2,0.0,0.0,3
8260,150.0,30915,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8270,150.0,30952,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
8280,150.0,30990,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
8290,150.0,31027,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8300,150.0,31065,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8310,150.0,31102,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8320,150.0,31140,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
8330,150.0,31177,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
8340,150.0,31214,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8350,150.0,31252,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8360,150.0,31289,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8370,150.0,31327,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
8380,150.0,31364,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
8390,150.0,31401,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8400,150.0,31439,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8410,150.0,31476,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8420,150.0,31514,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
8430,150.0,31551,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
8440,150.0,31588,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8450,150.0,31626,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8460,150.0,31663,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8470,150.0,31700,148.4,149.73,0.27,9.95,9.95,0.048,3,0,2,0.0,0.0,3
8480,150.0,31738,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
8490,150.0,31776,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
8500,150.0,31813,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,3
8510,150.0,31850,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8520,150.0,31887,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
8530,150.0,31925,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
8540,150.0,31963,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
8550,150.0,32000,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,3
8560,150.0,32037,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8570,150.0,32074,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
8580,150.0,32112,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
8590,150.0,32149,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8600,150.0,32187,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8610,150.0,32224,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8620,150.0,32262,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
8630,150.0,32299,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
8640,150.0,32337,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
8650,150.0,32374,148.4,149.73,0.27,9.47,9.47,0.044,3,0,2,0.0,0.0,3
8660,150.0,32411,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8670,150.0,32448,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
8680,150.0,32486,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
8690,150.0,32523,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8700,150.0,32561,152.41,151.07,-1.07,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8710,150.0,32598,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8720,150.0,32636,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
8730,150.0,32673,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
8740,150.0,32710,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8750,150.0,32748,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8760,150.0,32785,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8770,150.0,32823,152.41,151.07,-1.07,7.34,7.34,0.017,3,0,2,0.0,0.0,3
8780,150.0,32860,148.4,149.73,0.27,9.59,9.59,0.045,3,0,2,0.0,0.0,3
8790,150.0,32897,148.4,149.73,0.27,9.83,9.83,0.047,3,0,2,0.0,0.0,3
8800,150.0,32935,152.41,149.73,0.27,7.46,7.46,0.018,3,0,2,0.0,0.0,3
8810,150.0,32972,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8820,150.0,33009,148.4,149.73,0.27,9.95,9.95,0.048,3,0,2,0.0,0.0,3
8830,150.0,33047,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
8840,150.0,33085,152.41,151.07,-1.07,7.22,7.22,0.016,3,0,2,0.0,0.0,3
8850,150.0,33122,148.4,151.07,-1.07,9.47,9.47,0.044,3,0,2,0.0,0.0,3
8860,150.0,33159,148.4,149.73,0.27,9.71,9.71,0.046,3,0,2,0.0,0.0,3
8870,150.0,33196,148.4,148.4,1.6,9.95,9.95,0.049,3,0,2,0.0,0.0,3
8880,150.0,33234,152.41,149.73,0.27,7.58,7.58,0.02,3,0,2,0.0,0.0,3
